"target_pref_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations"
"Dopamine D2 receptor","Withdrawal Symptoms",1.3893145367248954,2
"Dopamine D3 receptor","Absence Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Alcohol abuse",1.1186025130248238,0
"Dopamine D3 receptor","Alcoholic Intoxication, Chronic",1.1186025130248238,0
"Dopamine D3 receptor","Allodynia",1.1186025130248238,0
"Dopamine D3 receptor","Amphetamine Abuse",1.1186025130248238,0
"Dopamine D3 receptor","Amphetamine Addiction",1.1186025130248238,0
"Dopamine D3 receptor","Amphetamine-Related Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Atonic Absence Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Autistic Disorder",1.1186025130248238,0
"Dopamine D3 receptor","Basal Ganglia Diseases",1.1186025130248238,0
"Dopamine D3 receptor","Bipolar Disorder",1.1186025130248238,0
"Dopamine D3 receptor","Cocaine Abuse",1.1186025130248238,0
"Dopamine D3 receptor","Cocaine Dependence",1.1186025130248238,0
"Dopamine D3 receptor","Cocaine-Related Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Cognition Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Complex partial seizures",1.1186025130248238,0
"Dopamine D3 receptor","Convulsions",1.1186025130248238,0
"Dopamine D3 receptor","Convulsive Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Delirium",1.1186025130248238,0
"Dopamine D3 receptor","Depressive disorder",1.1186025130248238,0
"Dopamine D3 receptor","Disruptive, Impulse Control, and Conduct Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Dyskinesia, Drug-Induced",1.1186025130248238,0
"Dopamine D3 receptor","Dyskinesia, Medication-Induced",1.1186025130248238,0
"Dopamine D3 receptor","Epileptic Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Epileptic drop attack",1.1186025130248238,0
"Dopamine D3 receptor","Etat Marbre",1.1186025130248238,0
"Dopamine D3 receptor","Extrapyramidal Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Gambling",1.1186025130248238,0
"Dopamine D3 receptor","Gambling, Pathological",1.1186025130248238,0
"Dopamine D3 receptor","Generalized Absence Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Generalized seizures",1.1186025130248238,0
"Dopamine D3 receptor","Gilles de la Tourette syndrome",1.1186025130248238,0
"Dopamine D3 receptor","Gustatory seizure",1.1186025130248238,0
"Dopamine D3 receptor","Hyperactive behavior",1.1186025130248238,0
"Dopamine D3 receptor","Hyperalgesia",1.1186025130248238,0
"Dopamine D3 receptor","Hyperalgesia, Primary",1.1186025130248238,0
"Dopamine D3 receptor","Hyperalgesia, Secondary",1.1186025130248238,0
"Dopamine D3 receptor","Hyperalgesia, Thermal",1.1186025130248238,0
"Dopamine D3 receptor","Hyperkinesia, Generalized",1.1186025130248238,0
"Dopamine D3 receptor","Intermittent Explosive Disorder",1.1186025130248238,0
"Dopamine D3 receptor","Jacksonian Seizure",1.1186025130248238,0
"Dopamine D3 receptor","Kleptomania",1.1186025130248238,0
"Dopamine D3 receptor","Lenticulostriate Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Major Depressive Disorder",1.1186025130248238,0
"Dopamine D3 receptor","Mechanical Allodynia",1.1186025130248238,0
"Dopamine D3 receptor","Mental Depression",1.1186025130248238,0
"Dopamine D3 receptor","Mood Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Movement Disorders",1.1186025130248238,0
"Dopamine D3 receptor","Myoclonic Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Non-epileptic convulsion",1.1186025130248238,0
"Dopamine D3 receptor","Nonepileptic Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Olfactory seizure",1.1186025130248238,0
"Dopamine D3 receptor","Recurrent depression",1.1186025130248238,0
"Dopamine D3 receptor","Schizophrenia",1.1186025130248238,0
"Dopamine D3 receptor","Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Seizures, Auditory",1.1186025130248238,0
"Dopamine D3 receptor","Seizures, Clonic",1.1186025130248238,0
"Dopamine D3 receptor","Seizures, Focal",1.1186025130248238,0
"Dopamine D3 receptor","Seizures, Sensory",1.1186025130248238,0
"Dopamine D3 receptor","Seizures, Somatosensory",1.1186025130248238,0
"Dopamine D3 receptor","Single Seizure",1.1186025130248238,0
"Dopamine D3 receptor","TREMOR, HEREDITARY ESSENTIAL, 1",1.1186025130248238,0
"Dopamine D3 receptor","Tactile Allodynia",1.1186025130248238,0
"Dopamine D3 receptor","Tonic - clonic seizures",1.1186025130248238,0
"Dopamine D3 receptor","Tonic Seizures",1.1186025130248238,0
"Dopamine D3 receptor","Unipolar Depression",1.1186025130248238,0
"Dopamine D3 receptor","Vertiginous seizure",1.1186025130248238,0
"Dopamine D3 receptor","Visual seizure",1.1186025130248238,0
"Dopamine D5 receptor","Attention Deficit Disorder",0.04341607927265298,0
"Dopamine D5 receptor","Attention deficit hyperactivity disorder",0.04341607927265298,0
"Dopamine D5 receptor","Benign essential blepharospasm",0.04341607927265298,0
"Dopamine D5 receptor","Bipolar Disorder",0.04341607927265298,0
"Dopamine D5 receptor","Blepharospasm",0.04341607927265298,0
"Dopamine D5 receptor","Cervical Dystonia",0.04341607927265298,0
"Dopamine D5 receptor","Depression, Bipolar",0.04341607927265298,0
"Dopamine D5 receptor","Depression, Neurotic",0.04341607927265298,0
"Dopamine D5 receptor","Depressive Syndrome",0.04341607927265298,0
"Dopamine D5 receptor","Depressive disorder",0.04341607927265298,0
"Dopamine D5 receptor","Endogenous depression",0.04341607927265298,0
"Dopamine D5 receptor","Manic",0.04341607927265298,0
"Dopamine D5 receptor","Manic Disorder",0.04341607927265298,0
"Dopamine D5 receptor","Melancholia",0.04341607927265298,0
"Dopamine D5 receptor","Minimal Brain Dysfunction",0.04341607927265298,0
"Dopamine D5 receptor","Psychosis, Brief Reactive",0.04341607927265298,0
"Dopamine D5 receptor","Psychotic Disorders",0.04341607927265298,0
"Dopamine D5 receptor","Schizoaffective Disorder",0.04341607927265298,0
"Dopamine D5 receptor","Schizophreniform Disorders",0.04341607927265298,0
"Dopamine D5 receptor","Spasmodic torticollis",0.04341607927265298,0
"Dopamine D5 receptor","Torticollis",0.04341607927265298,0
"Dopamine D5 receptor","Torticollis, Intermittent",0.04341607927265298,0
"Dopamine D5 receptor","Torticollis, Psychogenic",0.04341607927265298,0
"Dopamine D5 receptor","Unipolar Depression",0.04341607927265298,0
"Endothelin receptor ET-A","Acute Cerebrovascular Accidents",0.24261926652364899,1
"Endothelin receptor ET-A","Cancer of Nasopharynx",0.24261926652364899,1
"Endothelin receptor ET-A","Cerebrovascular accident",0.24261926652364899,1
"Endothelin receptor ET-A","Congenital Heart Defects",0.24261926652364899,1
"Endothelin receptor ET-A","Congestive heart failure",0.24261926652364899,1
"Endothelin receptor ET-A","Craniofacial Abnormalities",0.24261926652364899,1
"Endothelin receptor ET-A","Diabetes Mellitus, Non-Insulin-Dependent",0.24261926652364899,1
"Endothelin receptor ET-A","Diaphragmatic Hernia",0.24261926652364899,1
"Endothelin receptor ET-A","Disease Exacerbation",0.24261926652364899,1
"Endothelin receptor ET-A","Erectile dysfunction",0.24261926652364899,1
"Endothelin receptor ET-A","Heart Decompensation",0.24261926652364899,1
"Endothelin receptor ET-A","Heart Failure, Right-Sided",0.24261926652364899,1
"Endothelin receptor ET-A","Heart failure",0.24261926652364899,1
"Endothelin receptor ET-A","Hypertensive disease",0.24261926652364899,1
"Endothelin receptor ET-A","Intellectual Disability",0.24261926652364899,1
"Endothelin receptor ET-A","Left-Sided Heart Failure",0.24261926652364899,1
"Endothelin receptor ET-A","MANDIBULOFACIAL DYSOSTOSIS WITH ALOPECIA",0.24261926652364899,1
"Endothelin receptor ET-A","MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 1",0.24261926652364899,1
"Endothelin receptor ET-A","Malignant neoplasm of breast",0.24261926652364899,1
"Endothelin receptor ET-A","Malignant neoplasm of ovary",0.24261926652364899,1
"Endothelin receptor ET-A","Migraine Disorders",0.24261926652364899,1
"Endothelin receptor ET-A","Myocardial Failure",0.24261926652364899,1
"Endothelin receptor ET-A","Nasopharyngeal Neoplasms",0.24261926652364899,1
"Endothelin receptor ET-A","Sleep Apnea, Obstructive",0.24261926652364899,1
"Endothelin receptor ET-A","Upper Airway Resistance Sleep Apnea Syndrome",0.24261926652364899,1
"Endothelin receptor ET-A","ovarian neoplasm",0.24261926652364899,1
"Endothelin receptor ET-B","ABCD syndrome",0.15323322096230463,0
"Endothelin receptor ET-B","Aganglionosis, Colonic",0.15323322096230463,0
"Endothelin receptor ET-B","Aganglionosis, Rectosigmoid Colon",0.15323322096230463,0
"Endothelin receptor ET-B","Breast Carcinoma",0.15323322096230463,0
"Endothelin receptor ET-B","Congenital Intestinal Aganglionosis",0.15323322096230463,0
"Endothelin receptor ET-B","Congestive heart failure",0.15323322096230463,0
"Endothelin receptor ET-B","Diabetes Mellitus, Non-Insulin-Dependent",0.15323322096230463,0
"Endothelin receptor ET-B","Diaphragmatic Hernia",0.15323322096230463,0
"Endothelin receptor ET-B","HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 2",0.15323322096230463,0
"Endothelin receptor ET-B","Heart Decompensation",0.15323322096230463,0
"Endothelin receptor ET-B","Heart Failure, Right-Sided",0.15323322096230463,0
"Endothelin receptor ET-B","Heart failure",0.15323322096230463,0
"Endothelin receptor ET-B","Hirschsprung Disease",0.15323322096230463,0
"Endothelin receptor ET-B","Intellectual Disability",0.15323322096230463,0
"Endothelin receptor ET-B","Left-Sided Heart Failure",0.15323322096230463,0
"Endothelin receptor ET-B","Malignant neoplasm of breast",0.15323322096230463,0
"Endothelin receptor ET-B","Mammary Neoplasms",0.15323322096230463,0
"Endothelin receptor ET-B","Mammary Neoplasms, Human",0.15323322096230463,0
"Endothelin receptor ET-B","Myocardial Failure",0.15323322096230463,0
"Endothelin receptor ET-B","Neoplasm Invasiveness",0.15323322096230463,0
"Endothelin receptor ET-B","Nephrosis",0.15323322096230463,0
"Endothelin receptor ET-B","Perinatal Subarachnoid Hemorrhage",0.15323322096230463,0
"Endothelin receptor ET-B","Pulmonary Hypertension",0.15323322096230463,0
"Endothelin receptor ET-B","Subarachnoid Hemorrhage",0.15323322096230463,0
"Endothelin receptor ET-B","Subarachnoid Hemorrhage, Aneurysmal",0.15323322096230463,0
"Endothelin receptor ET-B","Subarachnoid Hemorrhage, Intracranial",0.15323322096230463,0
"Endothelin receptor ET-B","Subarachnoid Hemorrhage, Spontaneous",0.15323322096230463,0
"Endothelin receptor ET-B","WAARDENBURG SYNDROME, TYPE 4A",0.15323322096230463,0
"Endothelin receptor ET-B","Waardenburg Syndrome",0.15323322096230463,0
"Endothelin receptor ET-B","Waardenburg Syndrome Type 2",0.15323322096230463,0
"Glycogen synthase kinase-3 alpha","Bipolar Disorder",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Depression, Bipolar",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Depression, Neurotic",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Depressive Syndrome",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Depressive disorder",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Endogenous depression",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Manic",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Manic Disorder",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Melancholia",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Schizophrenia",0.010215548064153642,0
"Glycogen synthase kinase-3 alpha","Unipolar Depression",0.010215548064153642,0
"Histamine H1 receptor","Ache",0.18387986515476554,2
"Histamine H1 receptor","Allergic rhinitis (disorder)",0.18387986515476554,2
"Histamine H1 receptor","Atherogenesis",0.18387986515476554,2
"Histamine H1 receptor","Atherosclerosis",0.18387986515476554,2
"Histamine H1 receptor","Colorectal Cancer",0.18387986515476554,2
"Histamine H1 receptor","Drug Withdrawal Symptoms",0.18387986515476554,2
"Histamine H1 receptor","Hypotension",0.18387986515476554,2
"Histamine H1 receptor","Pain",0.18387986515476554,2
"Histamine H1 receptor","Pain, Burning",0.18387986515476554,2
"Histamine H1 receptor","Pain, Crushing",0.18387986515476554,2
"Histamine H1 receptor","Pain, Migratory",0.18387986515476554,2
"Histamine H1 receptor","Pain, Splitting",0.18387986515476554,2
"Histamine H1 receptor","Pruritus",0.18387986515476554,2
"Histamine H1 receptor","Radiating pain",0.18387986515476554,2
"Histamine H1 receptor","Respiratory Hypersensitivity",0.18387986515476554,2
"Histamine H1 receptor","Rhinitis",0.18387986515476554,2
"Histamine H1 receptor","Schizophrenia",0.18387986515476554,2
"Histamine H1 receptor","Substance Withdrawal Syndrome",0.18387986515476554,2
"Histamine H1 receptor","Suffering, Physical",0.18387986515476554,2
"Histamine H1 receptor","Withdrawal Symptoms",0.18387986515476554,2
"Histamine H2 receptor","Carcinoma, Transitional Cell",0.18132597813872714,0
"Histamine H2 receptor","Chemical and Drug Induced Liver Injury",0.18132597813872714,0
"Histamine H2 receptor","Chemically-Induced Liver Toxicity",0.18132597813872714,0
"Histamine H2 receptor","Coronary Stenosis",0.18132597813872714,0
"Histamine H2 receptor","Drug Withdrawal Symptoms",0.18132597813872714,0
"Histamine H2 receptor","Drug-Induced Acute Liver Injury",0.18132597813872714,0
"Histamine H2 receptor","Drug-Induced Liver Disease",0.18132597813872714,0
"Histamine H2 receptor","Hepatitis, Drug-Induced",0.18132597813872714,0
"Histamine H2 receptor","Hepatitis, Toxic",0.18132597813872714,0
"Histamine H2 receptor","Neoplasm Metastasis",0.18132597813872714,0
"Histamine H2 receptor","Neoplasms, Experimental",0.18132597813872714,0
"Histamine H2 receptor","Substance Withdrawal Syndrome",0.18132597813872714,0
"Histamine H2 receptor","Withdrawal Symptoms",0.18132597813872714,0
"Melanocortin receptor 3","BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 9",0.32689753805291655,0
"Melanocortin receptor 3","MYCOBACTERIUM TUBERCULOSIS, PROTECTION AGAINST",0.32689753805291655,0
"Melanocortin receptor 3","MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)",0.32689753805291655,0
"Melatonin receptor 1B","Autism Spectrum Disorders",0.41883747063029936,0
"Melatonin receptor 1B","Diabetes Mellitus, Non-Insulin-Dependent",0.41883747063029936,0
"Melatonin receptor 1B","Familial Ménière disease",0.41883747063029936,0
"Melatonin receptor 1B","Polycystic Ovary Syndrome",0.41883747063029936,0
"Melatonin receptor 1B","Sclerocystic Ovaries",0.41883747063029936,0
"Muscarinic acetylcholine receptor M1","Absence Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Age-Related Memory Disorders",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Atonic Absence Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Aura",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Awakening Epilepsy",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Brain Ischemia",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Cerebral Ischemia",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Complex partial seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Convulsions",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Convulsive Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Epilepsy",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Epilepsy, Cryptogenic",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Epileptic Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Epileptic drop attack",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Generalized Absence Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Generalized seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Gustatory seizure",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Jacksonian Seizure",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Memory Disorder, Semantic",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Memory Disorder, Spatial",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Memory Disorders",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Memory Loss",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Memory impairment",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Myoclonic Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Non-epileptic convulsion",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Nonepileptic Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Olfactory seizure",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Schizophrenia",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Seizures, Auditory",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Seizures, Clonic",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Seizures, Focal",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Seizures, Sensory",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Seizures, Somatosensory",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Single Seizure",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Tonic - clonic seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Tonic Seizures",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Vertiginous seizure",0.2375114924915722,1
"Muscarinic acetylcholine receptor M1","Visual seizure",0.2375114924915722,1
"Muscarinic acetylcholine receptor M3","Abdominal Cryptorchidism",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Ascites",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Bilateral Cryptorchidism",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Cakut",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Chemical and Drug Induced Liver Injury",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Chemically-Induced Liver Toxicity",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Cryptorchidism",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Drug-Induced Acute Liver Injury",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Drug-Induced Liver Disease",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Fibrosis, Liver",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Hepatitis, Drug-Induced",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Hepatitis, Toxic",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Inguinal Cryptorchidism",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Liver Cirrhosis",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Prune Belly Syndrome",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Unilateral Cryptorchidism",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Urethral obstruction sequence",0.10470936765757484,1
"Muscarinic acetylcholine receptor M3","Urinary Bladder Diseases",0.10470936765757484,1
"Neurokinin 1 receptor","Alcohol Use Disorder",0.3958524874859536,2
"Neurokinin 1 receptor","Alcohol abuse",0.3958524874859536,2
"Neurokinin 1 receptor","Alcoholic Intoxication, Chronic",0.3958524874859536,2
"Neurokinin 1 receptor","Allodynia",0.3958524874859536,2
"Neurokinin 1 receptor","Attention Deficit Disorder",0.3958524874859536,2
"Neurokinin 1 receptor","Attention deficit hyperactivity disorder",0.3958524874859536,2
"Neurokinin 1 receptor","Bipolar Disorder",0.3958524874859536,2
"Neurokinin 1 receptor","Bradycardia",0.3958524874859536,2
"Neurokinin 1 receptor","Bronchial Diseases",0.3958524874859536,2
"Neurokinin 1 receptor","Depression, Bipolar",0.3958524874859536,2
"Neurokinin 1 receptor","Depressive disorder",0.3958524874859536,2
"Neurokinin 1 receptor","Drug Withdrawal Symptoms",0.3958524874859536,2
"Neurokinin 1 receptor","Hyperalgesia",0.3958524874859536,2
"Neurokinin 1 receptor","Hyperalgesia, Primary",0.3958524874859536,2
"Neurokinin 1 receptor","Hyperalgesia, Secondary",0.3958524874859536,2
"Neurokinin 1 receptor","Hyperalgesia, Thermal",0.3958524874859536,2
"Neurokinin 1 receptor","Hypertensive disease",0.3958524874859536,2
"Neurokinin 1 receptor","Manic",0.3958524874859536,2
"Neurokinin 1 receptor","Manic Disorder",0.3958524874859536,2
"Neurokinin 1 receptor","Mechanical Allodynia",0.3958524874859536,2
"Neurokinin 1 receptor","Mental Depression",0.3958524874859536,2
"Neurokinin 1 receptor","Minimal Brain Dysfunction",0.3958524874859536,2
"Neurokinin 1 receptor","Mood Disorders",0.3958524874859536,2
"Neurokinin 1 receptor","Neurogenic Inflammation",0.3958524874859536,2
"Neurokinin 1 receptor","Substance Withdrawal Syndrome",0.3958524874859536,2
"Neurokinin 1 receptor","Tactile Allodynia",0.3958524874859536,2
"Neurokinin 1 receptor","Vomiting",0.3958524874859536,2
"Neurokinin 1 receptor","Withdrawal Symptoms",0.3958524874859536,2
"Neurokinin 2 receptor","Bronchial Diseases",0.4316069057104913,0
"Neurokinin 3 receptor","Alcohol Use Disorder",0.025538870160384107,0
"Neurokinin 3 receptor","Alcohol abuse",0.025538870160384107,0
"Neurokinin 3 receptor","Alcoholic Intoxication, Chronic",0.025538870160384107,0
"Neurokinin 3 receptor","Cocaine Abuse",0.025538870160384107,0
"Neurokinin 3 receptor","Cocaine Dependence",0.025538870160384107,0
"Neurokinin 3 receptor","Cocaine-Related Disorders",0.025538870160384107,0
"Neurokinin 3 receptor","HYPOGONADOTROPIC HYPOGONADISM 11 WITH OR WITHOUT ANOSMIA",0.025538870160384107,0
"Neurokinin 3 receptor","Hypogonadism",0.025538870160384107,0
"Neurokinin 3 receptor","Hypogonadism, Isolated Hypogonadotropic",0.025538870160384107,0
"Neurokinin 3 receptor","Hypogonadotropic hypogonadism",0.025538870160384107,0
"Neurokinin 3 receptor","Idiopathic hypogonadotropic hypogonadism",0.025538870160384107,0
"Neurokinin 3 receptor","Kallmann Syndrome",0.025538870160384107,0
"Neurokinin 3 receptor","Primary hypogonadism",0.025538870160384107,0
"Neurokinin 3 receptor","Schizophrenia",0.025538870160384107,0
"Neuropeptide Y receptor type 1","Acrania",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Amphetamine Abuse",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Amphetamine Addiction",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Amphetamine-Related Disorders",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Anxiety Disorders",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Anxiety States, Neurotic",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Anxiety neurosis (finding)",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Craniorachischisis",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Depression, Neurotic",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Depressive Syndrome",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Depressive disorder",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Diastematomyelia",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Endogenous depression",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Exencephaly",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Iniencephaly",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Melancholia",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Neural Tube Defects",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Neurenteric Cyst",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Nonorganic psychosis",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Obesity",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Psychoses, Drug",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Psychoses, Substance-Induced",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Psychotic Disorders",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Schizophrenia",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Spinal Cord Myelodysplasia",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Tethered Cord Syndrome",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Toothache",0.11237102870569006,0
"Neuropeptide Y receptor type 1","Unipolar Depression",0.11237102870569006,0
"Nociceptin receptor","Alcoholic Intoxication, Chronic",0.3856369394218,0
"Nociceptin receptor","Bradykinesia",0.3856369394218,0
"Nociceptin receptor","Cardiac Arrhythmia",0.3856369394218,0
"Nociceptin receptor","Drug Withdrawal Symptoms",0.3856369394218,0
"Nociceptin receptor","Hypokinesia",0.3856369394218,0
"Nociceptin receptor","Hypokinesia, Antiorthostatic",0.3856369394218,0
"Nociceptin receptor","Morphine Abuse",0.3856369394218,0
"Nociceptin receptor","Morphine Dependence",0.3856369394218,0
"Nociceptin receptor","Substance Withdrawal Syndrome",0.3856369394218,0
"Nociceptin receptor","Withdrawal Symptoms",0.3856369394218,0
"Oxytocin receptor","Autism Spectrum Disorders",0.2707120237000715,0
"Oxytocin receptor","Autistic Disorder",0.2707120237000715,0
"Oxytocin receptor","Chromosome 3, monosomy 3p25",0.2707120237000715,0
"Oxytocin receptor","Cognition Disorders",0.2707120237000715,0
"Oxytocin receptor","Depressive disorder",0.2707120237000715,0
"Oxytocin receptor","Major Depressive Disorder",0.2707120237000715,0
"Oxytocin receptor","Mental Depression",0.2707120237000715,0
"Oxytocin receptor","Non-Small Cell Lung Carcinoma",0.2707120237000715,0
"Oxytocin receptor","Schizophrenia",0.2707120237000715,0
"Oxytocin receptor","Unipolar Depression",0.2707120237000715,0
"Platelet activating factor receptor","Liver Cirrhosis, Experimental",0.061293288384921846,0
"Platelet activating factor receptor","Polycystic Ovary Syndrome",0.061293288384921846,0
"Platelet activating factor receptor","Sclerocystic Ovaries",0.061293288384921846,0
"Prostanoid EP3 receptor","Drug Allergy",0.061293288384921846,0
"Prostanoid EP3 receptor","Drug-Induced Stevens Johnson Syndrome",0.061293288384921846,0
"Prostanoid EP3 receptor","Mycoplasma-Induced Stevens-Johnson Syndrome",0.061293288384921846,0
"Prostanoid EP3 receptor","Ocular Cicatricial Pemphigoid",0.061293288384921846,0
"Prostanoid EP3 receptor","Pemphigoid, Benign Mucous Membrane",0.061293288384921846,0
"Prostanoid EP3 receptor","Polycystic Ovary Syndrome",0.061293288384921846,0
"Prostanoid EP3 receptor","Schizophrenia",0.061293288384921846,0
"Prostanoid EP3 receptor","Sclerocystic Ovaries",0.061293288384921846,0
"Prostanoid EP3 receptor","Stevens-Johnson Syndrome",0.061293288384921846,0
"Prostanoid EP3 receptor","Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum",0.061293288384921846,0
"Prostanoid EP3 receptor","Thrombosis",0.061293288384921846,0
"Prostanoid EP3 receptor","Thrombus",0.061293288384921846,0
"Prostanoid EP3 receptor","Toxic Epidermal Necrolysis",0.061293288384921846,0
"Protein kinase C theta","Adenocarcinoma of large intestine",0.005107774032076821,0
"Protein kinase C theta","Brittle diabetes",0.005107774032076821,0
"Protein kinase C theta","Diabetes Mellitus, Insulin-Dependent",0.005107774032076821,0
"Protein kinase C theta","Diabetes Mellitus, Ketosis-Prone",0.005107774032076821,0
"Protein kinase C theta","Diabetes, Autoimmune",0.005107774032076821,0
"Protein kinase C theta","Granulomatous Slack Skin",0.005107774032076821,0
"Protein kinase C theta","Lymphoma, T-Cell, Cutaneous",0.005107774032076821,0
"Protein kinase C theta","Retinal Detachment",0.005107774032076821,0
