"protein_class_pref_name","protein_class_short_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_class_Connectivity"
"Other protein kinase IKK family","Ikk","Frontotemporal Dementia With Motor Neuron Disease",0.014466182154391903,0,1
"Other protein kinase IKK family","Ikk","Herpes encephalitis",0.014466182154391903,0,1
"Other protein kinase IKK family","Ikk","Herpetic meningoencephalitis",0.014466182154391903,0,1
"Other protein kinase PKR","Pkr","Adenocarcinoma of lung (disorder)",0.031448222074765005,0,15
"Other protein kinase PKR","Pkr","Complex Partial Status Epilepticus",0.031448222074765005,0,5
"Other protein kinase PKR","Pkr","Grand Mal Status Epilepticus",0.031448222074765005,0,5
"Other protein kinase PKR","Pkr","Influenza",0.031448222074765005,0,2
"Other protein kinase PKR","Pkr","Malignant neoplasm of prostate",0.031448222074765005,0,11
"Other protein kinase PKR","Pkr","Non-Convulsive Status Epilepticus",0.031448222074765005,0,5
"Other protein kinase PKR","Pkr","Petit mal status",0.031448222074765005,0,5
"Other protein kinase PKR","Pkr","Prostatic Neoplasms",0.031448222074765005,0,11
"Other protein kinase PKR","Pkr","Simple Partial Status Epilepticus",0.031448222074765005,0,5
"Other protein kinase PKR","Pkr","Status Epilepticus",0.031448222074765005,0,5
"Other protein kinase PKR","Pkr","Status Epilepticus, Subclinical",0.031448222074765005,0,5
"Other protein kinase group","Other","Bone Diseases, Developmental",0.2635361009865307,1,3
"Other protein kinase group","Other","COCOON SYNDROME",0.2635361009865307,1,1
"Other protein kinase group","Other","Cleft Palate",0.2635361009865307,1,2
"Other protein kinase group","Other","Cleft palate, isolated",0.2635361009865307,1,2
"Other protein kinase group","Other","Direct Hyperbilirubinemia, Neonatal",0.2635361009865307,1,1
"Other protein kinase group","Other","Embryopathies",0.2635361009865307,1,1
"Other protein kinase group","Other","Fetal Diseases",0.2635361009865307,1,1
"Other protein kinase group","Other","Hyperbilirubinemia, Neonatal",0.2635361009865307,1,1
"Other protein kinase group","Other","Hypertensive disease",0.2635361009865307,1,6
"Other protein kinase group","Other","IMMUNODEFICIENCY 15",0.2635361009865307,1,1
"Other protein kinase group","Other","Indirect Hyperbilirubinemia, Neonatal",0.2635361009865307,1,1
"Other protein kinase group","Other","Intellectual Disability",0.2635361009865307,1,22
"Other protein kinase group","Other","Limb Deformities, Congenital",0.2635361009865307,1,2
"Other protein kinase group","Other","Lymphoma, Non-Hodgkin",0.2635361009865307,1,2
"Other protein kinase group","Other","Major Depressive Disorder",0.2635361009865307,1,8
"Other protein kinase group","Other","Malignant neoplasm of breast",0.2635361009865307,1,20
"Other protein kinase group","Other","Multiple congenital anomalies",0.2635361009865307,1,3
"Other protein kinase group","Other","Skin Abnormalities",0.2635361009865307,1,2
"Other protein kinase group","Other","Unipolar Depression",0.2635361009865307,1,9
"PAF receptor","PAF","Liver Cirrhosis, Experimental",0.0012579288829906,0,13
"PAF receptor","PAF","Polycystic Ovary Syndrome",0.0012579288829906,0,3
"PAF receptor","PAF","Sclerocystic Ovaries",0.0012579288829906,0,3
"Prostanoid receptor","Prostanoid receptor","Ankylosing spondylitis",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Arthritis, Adjuvant-Induced",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Arthritis, Collagen-Induced",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Arthritis, Experimental",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Asthma",0.7534994009113695,7,2
"Prostanoid receptor","Prostanoid receptor","Asthma, Aspirin-Induced",0.7534994009113695,7,2
"Prostanoid receptor","Prostanoid receptor","Chloracne",0.7534994009113695,7,3
"Prostanoid receptor","Prostanoid receptor","Corpus Luteum Cyst",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Endometrioma",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Endometriosis",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Inflammation",0.7534994009113695,7,7
"Prostanoid receptor","Prostanoid receptor","Lymphoma",0.7534994009113695,7,4
"Prostanoid receptor","Prostanoid receptor","Ovarian Cysts",0.7534994009113695,7,1
"Prostanoid receptor","Prostanoid receptor","Physiological Sexual Disorders",0.7534994009113695,7,1
"Protease-activated receptor","Protease-activated receptor","Gastroenteritis",0.0182399688033637,0,1
"Protease-activated receptor","Protease-activated receptor","Inflammation",0.0182399688033637,0,7
"Protease-activated receptor","Protease-activated receptor","Myocardial Ischemia",0.0182399688033637,0,8
"Protease-activated receptor","Protease-activated receptor","Pruritus",0.0182399688033637,0,3
"Protease-activated receptor","Protease-activated receptor","melanoma",0.0182399688033637,0,14
"Purine receptor","Purine receptor","Colorectal Cancer",0.016353075478877804,0,13
"STE protein kinase MST subfamily","Mst","Ovarian clear cell carcinoma",0.0257875421013073,0,1
"STE protein kinase MST subfamily","Mst","T-CELL IMMUNODEFICIENCY, RECURRENT INFECTIONS, AND AUTOIMMUNITY WITH OR WITHOUT CARDIAC MALFORMATIONS",0.0257875421013073,0,1
"STE protein kinase PAKA subfamily","Paka","Adenocarcinoma of large intestine",0.08648261070560376,0,17
"STE protein kinase PAKA subfamily","Paka","Breast Carcinoma",0.08648261070560376,0,17
"STE protein kinase PAKA subfamily","Paka","Chromophobe Renal Cell Carcinoma",0.08648261070560376,0,3
"STE protein kinase PAKA subfamily","Paka","Collecting Duct Carcinoma of the Kidney",0.08648261070560376,0,3
"STE protein kinase PAKA subfamily","Paka","Conventional (Clear Cell) Renal Cell Carcinoma",0.08648261070560376,0,7
"STE protein kinase PAKA subfamily","Paka","Cutaneous Melanoma",0.08648261070560376,0,7
"STE protein kinase PAKA subfamily","Paka","Intellectual Disability",0.08648261070560376,0,22
"STE protein kinase PAKA subfamily","Paka","Malignant neoplasm of breast",0.08648261070560376,0,20
"STE protein kinase PAKA subfamily","Paka","Mammary Neoplasms",0.08648261070560376,0,17
"STE protein kinase PAKA subfamily","Paka","Mammary Neoplasms, Human",0.08648261070560376,0,16
"STE protein kinase PAKA subfamily","Paka","Mental Retardation, X-Linked 1",0.08648261070560376,0,2
"STE protein kinase PAKA subfamily","Paka","Mental Retardation, X-Linked 30",0.08648261070560376,0,1
"STE protein kinase PAKA subfamily","Paka","Mental Retardation, X-Linked 47",0.08648261070560376,0,1
"STE protein kinase PAKA subfamily","Paka","Papillary Renal Cell Carcinoma",0.08648261070560376,0,3
"STE protein kinase PAKA subfamily","Paka","Proteinuria",0.08648261070560376,0,1
"STE protein kinase PAKA subfamily","Paka","Renal Cell Carcinoma",0.08648261070560376,0,3
"STE protein kinase PAKA subfamily","Paka","Sarcomatoid Renal Cell Carcinoma",0.08648261070560376,0,3
"STE protein kinase PAKA subfamily","Paka","Schizophrenia",0.08648261070560376,0,15
"STE protein kinase PAKA subfamily","Paka","melanoma",0.08648261070560376,0,14
"STE protein kinase STE11 family","Ste11","46,XY SEX REVERSAL 6",0.06509781969476355,0,1
"STE protein kinase STE11 family","Ste11","46,XY partial gonadal dysgenesis",0.06509781969476355,0,1
"STE protein kinase STE11 family","Ste11","Alloxan Diabetes",0.06509781969476355,0,4
"STE protein kinase STE11 family","Ste11","Breast Carcinoma",0.06509781969476355,0,17
"STE protein kinase STE11 family","Ste11","Cardiomyopathies",0.06509781969476355,0,6
"STE protein kinase STE11 family","Ste11","Cardiomyopathies, Primary",0.06509781969476355,0,6
"STE protein kinase STE11 family","Ste11","Chemical and Drug Induced Liver Injury",0.06509781969476355,0,8
"STE protein kinase STE11 family","Ste11","Chemically-Induced Liver Toxicity",0.06509781969476355,0,8
"STE protein kinase STE11 family","Ste11","Diabetes Mellitus",0.06509781969476355,0,1
"STE protein kinase STE11 family","Ste11","Diabetes Mellitus, Experimental",0.06509781969476355,0,4
"STE protein kinase STE11 family","Ste11","Disorders of Sex Development",0.06509781969476355,0,1
"STE protein kinase STE11 family","Ste11","Drug-Induced Acute Liver Injury",0.06509781969476355,0,8
"STE protein kinase STE11 family","Ste11","Drug-Induced Liver Disease",0.06509781969476355,0,8
"STE protein kinase STE11 family","Ste11","Gonadal Dysgenesis, 46,XY",0.06509781969476355,0,1
"STE protein kinase STE11 family","Ste11","Hepatitis, Drug-Induced",0.06509781969476355,0,8
"STE protein kinase STE11 family","Ste11","Hepatitis, Toxic",0.06509781969476355,0,8
"STE protein kinase STE11 family","Ste11","Intellectual Disability",0.06509781969476355,0,22
"STE protein kinase STE11 family","Ste11","Liver Cirrhosis, Experimental",0.06509781969476355,0,13
"STE protein kinase STE11 family","Ste11","Lung Neoplasms",0.06509781969476355,0,9
"STE protein kinase STE11 family","Ste11","Malignant neoplasm of breast",0.06509781969476355,0,20
"STE protein kinase STE11 family","Ste11","Malignant neoplasm of lung",0.06509781969476355,0,9
"STE protein kinase STE11 family","Ste11","Malignant neoplasm of prostate",0.06509781969476355,0,11
"STE protein kinase STE11 family","Ste11","Mammary Neoplasms",0.06509781969476355,0,17
"STE protein kinase STE11 family","Ste11","Mammary Neoplasms, Human",0.06509781969476355,0,16
"STE protein kinase STE11 family","Ste11","Myocardial Diseases, Secondary",0.06509781969476355,0,6
"STE protein kinase STE11 family","Ste11","Myocardial Ischemia",0.06509781969476355,0,8
"STE protein kinase STE11 family","Ste11","Parkinson Disease",0.06509781969476355,0,3
"STE protein kinase STE11 family","Ste11","Prostatic Neoplasms",0.06509781969476355,0,11
"STE protein kinase STE11 family","Ste11","Streptozotocin Diabetes",0.06509781969476355,0,4
"STE protein kinase STE11 family","Ste11","Swyer Syndrome",0.06509781969476355,0,1
"STE protein kinase STE11 family","Ste11","melanoma",0.06509781969476355,0,14
"STE protein kinase STE7 family","Ste7","Adenocarcinoma of large intestine",0.14151699933644252,9,17
"STE protein kinase STE7 family","Ste7","Adenocarcinoma of lung (disorder)",0.14151699933644252,9,15
"STE protein kinase STE7 family","Ste7","Adenoid Cystic Carcinoma",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Allergic Reaction",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Anasarca",0.14151699933644252,9,1
"STE protein kinase STE7 family","Ste7","Brain Ischemia",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","CARDIOFACIOCUTANEOUS SYNDROME 3",0.14151699933644252,9,1
"STE protein kinase STE7 family","Ste7","CARDIOFACIOCUTANEOUS SYNDROME 4",0.14151699933644252,9,1
"STE protein kinase STE7 family","Ste7","Cafe-au-lait macules with pulmonary stenosis",0.14151699933644252,9,1
"STE protein kinase STE7 family","Ste7","Cardio-facio-cutaneous syndrome",0.14151699933644252,9,2
"STE protein kinase STE7 family","Ste7","Cerebral Ischemia",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Charcot-Marie-Tooth Disease",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Colonic Neoplasms",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Costello syndrome (disorder)",0.14151699933644252,9,2
"STE protein kinase STE7 family","Ste7","Cutaneous Melanoma",0.14151699933644252,9,7
"STE protein kinase STE7 family","Ste7","Depressive Disorder, Treatment-Resistant",0.14151699933644252,9,1
"STE protein kinase STE7 family","Ste7","Edema",0.14151699933644252,9,1
"STE protein kinase STE7 family","Ste7","Epileptic encephalopathy",0.14151699933644252,9,4
"STE protein kinase STE7 family","Ste7","Female Pseudo-Turner Syndrome",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Hairy Cell Leukemia",0.14151699933644252,9,2
"STE protein kinase STE7 family","Ste7","Hydrops Fetalis",0.14151699933644252,9,2
"STE protein kinase STE7 family","Ste7","Hypersensitivity",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Hypertrophic Cardiomyopathy",0.14151699933644252,9,2
"STE protein kinase STE7 family","Ste7","Intellectual Disability",0.14151699933644252,9,22
"STE protein kinase STE7 family","Ste7","LEOPARD Syndrome",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","MYOPATHY, CONGENITAL, WITH EXCESS OF MUSCLE SPINDLES",0.14151699933644252,9,2
"STE protein kinase STE7 family","Ste7","Major Depressive Disorder",0.14151699933644252,9,8
"STE protein kinase STE7 family","Ste7","Malignant Neoplasms",0.14151699933644252,9,11
"STE protein kinase STE7 family","Ste7","Malignant neoplasm of ovary",0.14151699933644252,9,6
"STE protein kinase STE7 family","Ste7","Malignant tumor of colon",0.14151699933644252,9,4
"STE protein kinase STE7 family","Ste7","Neoplasm of uncertain or unknown behavior of ovary",0.14151699933644252,9,5
"STE protein kinase STE7 family","Ste7","Neurofibromatosis 1",0.14151699933644252,9,2
"STE protein kinase STE7 family","Ste7","Neurofibromatosis-Noonan syndrome",0.14151699933644252,9,1
"STE protein kinase STE7 family","Ste7","Non-Small Cell Lung Carcinoma",0.14151699933644252,9,10
"STE protein kinase STE7 family","Ste7","Noonan Syndrome",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Ovarian Carcinoma",0.14151699933644252,9,5
"STE protein kinase STE7 family","Ste7","Turner Syndrome, Male",0.14151699933644252,9,3
"STE protein kinase STE7 family","Ste7","Unipolar Depression",0.14151699933644252,9,9
"STE protein kinase STE7 family","Ste7","melanoma",0.14151699933644252,9,14
"STE protein kinase STE7 family","Ste7","ovarian neoplasm",0.14151699933644252,9,6
"STE protein kinase unique family","Ste-Unique","Ovarian Mucinous Adenocarcinoma",0.009748948843177152,0,6
"Steroid-like ligand receptor","Steroid-like ligand receptor","Breast Carcinoma",0.0012579288829906,0,17
"Steroid-like ligand receptor","Steroid-like ligand receptor","Malignant neoplasm of breast",0.0012579288829906,0,20
"Steroid-like ligand receptor","Steroid-like ligand receptor","Mammary Neoplasms",0.0012579288829906,0,17
"Steroid-like ligand receptor","Steroid-like ligand receptor","Mammary Neoplasms, Human",0.0012579288829906,0,16
"Steroid-like ligand receptor","Steroid-like ligand receptor","Multiple congenital anomalies",0.0012579288829906,0,3
"TKL protein kinase IRAK family","Irak","ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 5",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Adenocarcinoma of lung (disorder)",0.11415704613139696,0,15
"TKL protein kinase IRAK family","Irak","Anoxia-Ischemia, Brain",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Anoxia-Ischemia, Cerebral",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Anoxic-Ischemic Encephalopathy",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Cerebral Hypoxia-Ischemia",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Coronary Arteriosclerosis",0.11415704613139696,0,2
"TKL protein kinase IRAK family","Irak","Coronary Artery Disease",0.11415704613139696,0,2
"TKL protein kinase IRAK family","Irak","Glioblastoma Multiforme",0.11415704613139696,0,7
"TKL protein kinase IRAK family","Irak","Hypoxia-Ischemia, Brain",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Hypoxic-Ischemic Encephalopathy",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","IRAK4 Deficiency",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Intellectual Disability",0.11415704613139696,0,22
"TKL protein kinase IRAK family","Irak","Invasive Pneumococcal Disease, Recurrent Isolated, 1",0.11415704613139696,0,1
"TKL protein kinase IRAK family","Irak","Libman-Sacks Disease",0.11415704613139696,0,3
"TKL protein kinase IRAK family","Irak","Lupus Erythematosus, Systemic",0.11415704613139696,0,3
"TKL protein kinase IRAK family","Irak","Malignant neoplasm of prostate",0.11415704613139696,0,11
"TKL protein kinase IRAK family","Irak","Prostatic Neoplasms",0.11415704613139696,0,11
"TKL protein kinase IRAK family","Irak","Reperfusion Injury",0.11415704613139696,0,3
"TKL protein kinase IRAK family","Irak","Rheumatoid Arthritis",0.11415704613139696,0,9
"TKL protein kinase LIMK subfamily","Limk","Intellectual Disability",0.0742178040964454,0,22
"TKL protein kinase LIMK subfamily","Limk","Williams Syndrome",0.0742178040964454,0,1
"TKL protein kinase RAF family","Raf","Adamantinous Craniopharyngioma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Adenocarcinoma of large intestine",0.6069506860429645,3,17
"TKL protein kinase RAF family","Raf","Adenocarcinoma of lung (disorder)",0.6069506860429645,3,15
"TKL protein kinase RAF family","Raf","Adenocarcinoma of prostate",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Adrenocortical carcinoma",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Adult Craniopharyngioma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Allodynia",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Ameloblastoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Anaplastic astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Benign neoplasm of stomach",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Brain Neoplasms",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Breast Carcinoma",0.6069506860429645,3,17
"TKL protein kinase RAF family","Raf","Breast adenocarcinoma",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Bronchioloalveolar Adenocarcinoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","CARDIOMYOPATHY, DILATED, 1NN",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Carcinogenesis",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Carcinoma in situ of stomach",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Carcinoma of lung",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Cardio-facio-cutaneous syndrome",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Cardiomyopathy, Dilated",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Cardiomyopathy, Familial Idiopathic",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Cerebral Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Charcot-Marie-Tooth Disease",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Childhood Brain Stem Glioma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Childhood Cerebral Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Cholangiocarcinoma",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Chronic Lymphocytic Leukemia",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Colon Carcinoma",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Colorectal Cancer",0.6069506860429645,3,13
"TKL protein kinase RAF family","Raf","Colorectal Carcinoma",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Colorectal Neoplasms",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Congenital anemia",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Costello syndrome (disorder)",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Craniopharyngioma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Craniopharyngioma, Child",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Cutaneous Melanoma",0.6069506860429645,3,7
"TKL protein kinase RAF family","Raf","Cytopenia",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Diabetes Mellitus, Non-Insulin-Dependent",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Diffuse Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Epileptic encephalopathy",0.6069506860429645,3,4
"TKL protein kinase RAF family","Raf","Erdheim-Chester Disease",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Familial Nonmedullary Thyroid Cancer",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Familial dilated cardiomyopathy",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Female Pseudo-Turner Syndrome",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Fibrillary Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Gastrointestinal Stromal Tumors",0.6069506860429645,3,4
"TKL protein kinase RAF family","Raf","Gemistocytic astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Glioma",0.6069506860429645,3,4
"TKL protein kinase RAF family","Raf","Grade I Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Granulomatous Slack Skin",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Hairy Cell Leukemia",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Hashimoto-Pritzker syndrome",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Histiocytosis, Langerhans-Cell",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Hydrops Fetalis",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Hyperalgesia",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Hyperalgesia, Primary",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Hyperalgesia, Secondary",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Hyperalgesia, Thermal",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Hypertrophic Cardiomyopathy",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Intellectual Disability",0.6069506860429645,3,22
"TKL protein kinase RAF family","Raf","Intracranial Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Juvenile Pilocytic Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Kidney Neoplasm",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","LEOPARD SYNDROME 2",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","LEOPARD SYNDROME 3",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","LEOPARD Syndrome",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Liver carcinoma",0.6069506860429645,3,6
"TKL protein kinase RAF family","Raf","Liver neoplasms",0.6069506860429645,3,7
"TKL protein kinase RAF family","Raf","Lung Neoplasms",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Lymphoma, Non-Hodgkin",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Lymphoma, T-Cell, Cutaneous",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","MYOPATHY, CONGENITAL, WITH EXCESS OF MUSCLE SPINDLES",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Malignant Glioma",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Malignant Neoplasms",0.6069506860429645,3,11
"TKL protein kinase RAF family","Raf","Malignant mesothelioma",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Malignant neoplasm of brain",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Malignant neoplasm of breast",0.6069506860429645,3,20
"TKL protein kinase RAF family","Raf","Malignant neoplasm of kidney",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Malignant neoplasm of liver",0.6069506860429645,3,7
"TKL protein kinase RAF family","Raf","Malignant neoplasm of lung",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Malignant neoplasm of ovary",0.6069506860429645,3,6
"TKL protein kinase RAF family","Raf","Malignant neoplasm of prostate",0.6069506860429645,3,11
"TKL protein kinase RAF family","Raf","Malignant neoplasm of stomach",0.6069506860429645,3,6
"TKL protein kinase RAF family","Raf","Malignant neoplasm of thyroid",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Malignant tumor of colon",0.6069506860429645,3,4
"TKL protein kinase RAF family","Raf","Mammary Neoplasms",0.6069506860429645,3,17
"TKL protein kinase RAF family","Raf","Mammary Neoplasms, Human",0.6069506860429645,3,16
"TKL protein kinase RAF family","Raf","Mandibular Neoplasms",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Mechanical Allodynia",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Microsatellite Instability",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Mixed oligoastrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Multiple Myeloma",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Myeloid Leukemia, Chronic",0.6069506860429645,3,4
"TKL protein kinase RAF family","Raf","NOONAN SYNDROME 7",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Neoplasm of uncertain or unknown behavior of breast",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Neoplasm of uncertain or unknown behavior of ovary",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Neoplasm of uncertain or unknown behavior of stomach",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Neoplasms, Experimental",0.6069506860429645,3,4
"TKL protein kinase RAF family","Raf","Neuroendocrine Tumors",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Neurofibromatosis 1",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Non-Small Cell Lung Carcinoma",0.6069506860429645,3,10
"TKL protein kinase RAF family","Raf","Non-medullary thyroid carcinoma",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Nongerminomatous Germ Cell Tumor",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Noonan Syndrome",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Noonan Syndrome 5",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Osteogenesis Imperfecta",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Ovarian Carcinoma",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Ovarian Serous Adenocarcinoma",0.6069506860429645,3,5
"TKL protein kinase RAF family","Raf","Pancreatic carcinoma",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Papillary craniopharyngioma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Papillary thyroid carcinoma",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Pilocytic Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Prostatic Neoplasms",0.6069506860429645,3,11
"TKL protein kinase RAF family","Raf","Protoplasmic astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Replication Error Phenotype",0.6069506860429645,3,2
"TKL protein kinase RAF family","Raf","Sezary Syndrome",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Stomach Carcinoma",0.6069506860429645,3,4
"TKL protein kinase RAF family","Raf","Stomach Neoplasms",0.6069506860429645,3,6
"TKL protein kinase RAF family","Raf","Subependymal Giant Cell Astrocytoma",0.6069506860429645,3,1
"TKL protein kinase RAF family","Raf","Tactile Allodynia",0.6069506860429645,3,9
"TKL protein kinase RAF family","Raf","Thyroid Gland Follicular Adenoma",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Thyroid Neoplasm",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Thyroid carcinoma",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","Turner Syndrome, Male",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","melanoma",0.6069506860429645,3,14
"TKL protein kinase RAF family","Raf","mixed gliomas",0.6069506860429645,3,3
"TKL protein kinase RAF family","Raf","ovarian neoplasm",0.6069506860429645,3,6
"TKL protein kinase RIPK family","Ripk","Adenocarcinoma of large intestine",0.048430261995138106,0,17
"TKL protein kinase RIPK family","Ripk","Ulcerative Colitis",0.048430261995138106,0,4
"TKL protein kinase STKR Type 1 subfamily","Type1","Abortion, Tubal",0.18271417025438466,1,2
"TKL protein kinase STKR Type 1 subfamily","Type1","Aneurysm, Dissecting",0.18271417025438466,1,2
