"target_pref_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Nerve growth factor receptor Trk-A","Glioma",0.3349235650962473,1,5
"Nerve growth factor receptor Trk-A","HSAN Type IV",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Hereditary Sensory Autonomic Neuropathy, Type 1",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Hereditary Sensory Autonomic Neuropathy, Type 2",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Hereditary Sensory Autonomic Neuropathy, Type 5",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Hereditary Sensory Radicular Neuropathy",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Hereditary Sensory and Autonomic Neuropathies",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Intellectual Disability",0.3349235650962473,1,27
"Nerve growth factor receptor Trk-A","Lewy Body Disease",0.3349235650962473,1,2
"Nerve growth factor receptor Trk-A","Lung Injury",0.3349235650962473,1,2
"Nerve growth factor receptor Trk-A","Malignant Glioma",0.3349235650962473,1,4
"Nerve growth factor receptor Trk-A","Manic",0.3349235650962473,1,2
"Nerve growth factor receptor Trk-A","Manic Disorder",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Nerve Pain",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia, Atypical",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia, Iliohypogastric Nerve",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia, Ilioinguinal",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia, Perineal",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia, Stump",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia, Supraorbital",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuralgia, Vidian",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Neuroblastoma",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Ovarian Serous Adenocarcinoma",0.3349235650962473,1,5
"Nerve growth factor receptor Trk-A","Pain Disorder",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Papillary thyroid carcinoma",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Paroxysmal Nerve Pain",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Psychosis, Brief Reactive",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Psychotic Disorders",0.3349235650962473,1,3
"Nerve growth factor receptor Trk-A","Schizoaffective Disorder",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Schizophrenia",0.3349235650962473,1,17
"Nerve growth factor receptor Trk-A","Schizophreniform Disorders",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","Sensory Neuropathy, Hereditary",0.3349235650962473,1,1
"Nerve growth factor receptor Trk-A","mixed gliomas",0.3349235650962473,1,4
"Non-receptor tyrosine-protein kinase TNK1","Adenocarcinoma of lung (disorder)",0.0113213599469154,0,19
"Platelet activating factor receptor","Liver Cirrhosis, Experimental",0.0012579288829906,0,15
"Platelet activating factor receptor","Polycystic Ovary Syndrome",0.0012579288829906,0,3
"Platelet activating factor receptor","Sclerocystic Ovaries",0.0012579288829906,0,3
"Prostanoid EP4 receptor","Ankylosing spondylitis",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Arthritis, Adjuvant-Induced",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Arthritis, Collagen-Induced",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Arthritis, Experimental",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Chloracne",0.10755291949569631,0,3
"Prostanoid EP4 receptor","Corpus Luteum Cyst",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Endometrioma",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Endometriosis",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Inflammation",0.10755291949569631,0,7
"Prostanoid EP4 receptor","Lymphoma",0.10755291949569631,0,4
"Prostanoid EP4 receptor","Ovarian Cysts",0.10755291949569631,0,1
"Prostanoid EP4 receptor","Physiological Sexual Disorders",0.10755291949569631,0,1
"Protein kinase C beta","Adenocarcinoma of large intestine",0.09182880845831382,0,18
"Protein kinase C beta","Adult T-Cell Lymphoma/Leukemia",0.09182880845831382,0,4
"Protein kinase C beta","Autistic Disorder",0.09182880845831382,0,1
"Protein kinase C beta","Cardiac Hypertrophy",0.09182880845831382,0,3
"Protein kinase C beta","Cardiomegaly",0.09182880845831382,0,3
"Protein kinase C beta","Colorectal Cancer",0.09182880845831382,0,14
"Protein kinase C beta","Colorectal Carcinoma",0.09182880845831382,0,9
"Protein kinase C beta","Colorectal Neoplasms",0.09182880845831382,0,9
"Protein kinase C beta","Diabetes Mellitus, Non-Insulin-Dependent",0.09182880845831382,0,3
"Protein kinase C beta","Familial Ménière disease",0.09182880845831382,0,3
"Protein kinase C beta","Glioblastoma Multiforme",0.09182880845831382,0,7
"Protein kinase C beta","Hereditary Diffuse Gastric Cancer",0.09182880845831382,0,6
"Protein kinase C beta","Hyperglycemia",0.09182880845831382,0,1
"Protein kinase C beta","Hyperglycemia, Postprandial",0.09182880845831382,0,1
"Protein kinase C beta","Liver Cirrhosis, Experimental",0.09182880845831382,0,15
"Protein kinase C beta","Major Depressive Disorder",0.09182880845831382,0,8
"Protein kinase C beta","Malignant neoplasm of stomach",0.09182880845831382,0,7
"Protein kinase C beta","Stomach Neoplasms",0.09182880845831382,0,7
"Protein kinase C beta","Unipolar Depression",0.09182880845831382,0,9
"Protein kinase C delta","AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III",0.0553488708515864,0,1
"Protein kinase C delta","Absence Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Alloxan Diabetes",0.0553488708515864,0,4
"Protein kinase C delta","Atonic Absence Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Autoimmune Lymphoproliferative Syndrome",0.0553488708515864,0,1
"Protein kinase C delta","Autosomal Dominant Juvenile Parkinson Disease",0.0553488708515864,0,1
"Protein kinase C delta","Autosomal Dominant Parkinsonism",0.0553488708515864,0,1
"Protein kinase C delta","Autosomal Recessive Parkinsonism",0.0553488708515864,0,1
"Protein kinase C delta","Common Variable Immunodeficiency",0.0553488708515864,0,1
"Protein kinase C delta","Complex partial seizures",0.0553488708515864,0,3
"Protein kinase C delta","Convulsions",0.0553488708515864,0,3
"Protein kinase C delta","Convulsive Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Diabetes Mellitus, Experimental",0.0553488708515864,0,4
"Protein kinase C delta","Encephalopathy, Toxic",0.0553488708515864,0,1
"Protein kinase C delta","Epileptic Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Epileptic drop attack",0.0553488708515864,0,3
"Protein kinase C delta","Familial Juvenile Parkinsonism",0.0553488708515864,0,1
"Protein kinase C delta","Generalized Absence Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Generalized seizures",0.0553488708515864,0,3
"Protein kinase C delta","Gustatory seizure",0.0553488708515864,0,3
"Protein kinase C delta","Hypertensive disease",0.0553488708515864,0,6
"Protein kinase C delta","Intestinal Cancer",0.0553488708515864,0,1
"Protein kinase C delta","Intestinal Neoplasms",0.0553488708515864,0,1
"Protein kinase C delta","Jacksonian Seizure",0.0553488708515864,0,3
"Protein kinase C delta","Liver Cirrhosis, Experimental",0.0553488708515864,0,15
"Protein kinase C delta","Myoclonic Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Neurotoxicity Syndromes",0.0553488708515864,0,1
"Protein kinase C delta","Non-epileptic convulsion",0.0553488708515864,0,3
"Protein kinase C delta","Nonepileptic Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Olfactory seizure",0.0553488708515864,0,3
"Protein kinase C delta","PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE",0.0553488708515864,0,1
"Protein kinase C delta","Parkinsonian Disorders",0.0553488708515864,0,1
"Protein kinase C delta","Parkinsonism, Experimental",0.0553488708515864,0,1
"Protein kinase C delta","Parkinsonism, Juvenile",0.0553488708515864,0,1
"Protein kinase C delta","Ramsay Hunt Paralysis Syndrome",0.0553488708515864,0,1
"Protein kinase C delta","SYSTEMIC LUPUS ERYTHEMATOSUS 16",0.0553488708515864,0,1
"Protein kinase C delta","Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Seizures, Auditory",0.0553488708515864,0,3
"Protein kinase C delta","Seizures, Clonic",0.0553488708515864,0,3
"Protein kinase C delta","Seizures, Focal",0.0553488708515864,0,3
"Protein kinase C delta","Seizures, Sensory",0.0553488708515864,0,3
"Protein kinase C delta","Seizures, Somatosensory",0.0553488708515864,0,3
"Protein kinase C delta","Single Seizure",0.0553488708515864,0,3
"Protein kinase C delta","Streptozotocin Diabetes",0.0553488708515864,0,4
"Protein kinase C delta","Tonic - clonic seizures",0.0553488708515864,0,3
"Protein kinase C delta","Tonic Seizures",0.0553488708515864,0,3
"Protein kinase C delta","Toxic Encephalitis",0.0553488708515864,0,1
"Protein kinase C delta","Vertiginous seizure",0.0553488708515864,0,3
"Protein kinase C delta","Visual seizure",0.0553488708515864,0,3
"Protein kinase C epsilon","Allodynia",0.034593044282241504,0,10
"Protein kinase C epsilon","Alloxan Diabetes",0.034593044282241504,0,4
"Protein kinase C epsilon","Cardiomyopathies",0.034593044282241504,0,7
"Protein kinase C epsilon","Cardiomyopathies, Primary",0.034593044282241504,0,7
"Protein kinase C epsilon","Colorectal Cancer",0.034593044282241504,0,14
"Protein kinase C epsilon","Colorectal Carcinoma",0.034593044282241504,0,9
"Protein kinase C epsilon","Colorectal Neoplasms",0.034593044282241504,0,9
"Protein kinase C epsilon","Coronary Stenosis",0.034593044282241504,0,2
"Protein kinase C epsilon","Diabetes Mellitus, Experimental",0.034593044282241504,0,4
"Protein kinase C epsilon","Diabetic Nephropathy",0.034593044282241504,0,5
"Protein kinase C epsilon","Drug Dependence",0.034593044282241504,0,3
"Protein kinase C epsilon","Drug Use Disorders",0.034593044282241504,0,3
"Protein kinase C epsilon","Drug abuse",0.034593044282241504,0,3
"Protein kinase C epsilon","Drug habituation",0.034593044282241504,0,3
"Protein kinase C epsilon","Hyperalgesia",0.034593044282241504,0,10
"Protein kinase C epsilon","Hyperalgesia, Primary",0.034593044282241504,0,10
"Protein kinase C epsilon","Hyperalgesia, Secondary",0.034593044282241504,0,10
"Protein kinase C epsilon","Hyperalgesia, Thermal",0.034593044282241504,0,10
"Protein kinase C epsilon","Liver neoplasms",0.034593044282241504,0,8
"Protein kinase C epsilon","Malignant neoplasm of liver",0.034593044282241504,0,8
"Protein kinase C epsilon","Mechanical Allodynia",0.034593044282241504,0,10
"Protein kinase C epsilon","Myocardial Diseases, Secondary",0.034593044282241504,0,7
"Protein kinase C epsilon","Myocardial Infarction",0.034593044282241504,0,2
"Protein kinase C epsilon","Myocardial Ischemia",0.034593044282241504,0,8
"Protein kinase C epsilon","Nodular glomerulosclerosis",0.034593044282241504,0,5
"Protein kinase C epsilon","Organic Mental Disorders, Substance-Induced",0.034593044282241504,0,3
"Protein kinase C epsilon","Peripheral Neuropathy",0.034593044282241504,0,3
"Protein kinase C epsilon","Prescription Drug Abuse",0.034593044282241504,0,3
"Protein kinase C epsilon","Streptozotocin Diabetes",0.034593044282241504,0,4
"Protein kinase C epsilon","Substance Dependence",0.034593044282241504,0,3
"Protein kinase C epsilon","Substance Use Disorders",0.034593044282241504,0,3
"Protein kinase C epsilon","Substance abuse problem",0.034593044282241504,0,3
"Protein kinase C epsilon","Substance-Related Disorders",0.034593044282241504,0,3
"Protein kinase C epsilon","Tactile Allodynia",0.034593044282241504,0,10
"Protein kinase C mu","Adenocarcinoma",0.021070308790092553,0,5
"Protein kinase C mu","Adenocarcinoma, Basal Cell",0.021070308790092553,0,5
"Protein kinase C mu","Adenocarcinoma, Oxyphilic",0.021070308790092553,0,5
"Protein kinase C mu","Adenocarcinoma, Tubular",0.021070308790092553,0,5
"Protein kinase C mu","Asthma, Occupational",0.021070308790092553,0,1
"Protein kinase C mu","CONGENITAL HEART DEFECTS AND ECTODERMAL DYSPLASIA",0.021070308790092553,0,1
"Protein kinase C mu","Carcinoma, Cribriform",0.021070308790092553,0,5
"Protein kinase C mu","Carcinoma, Granular Cell",0.021070308790092553,0,5
"Protein kinase C mu","Colorectal Cancer",0.021070308790092553,0,14
"Protein kinase C mu","Colorectal Carcinoma",0.021070308790092553,0,9
"Protein kinase C mu","Colorectal Neoplasms",0.021070308790092553,0,9
"Protein kinase C mu","Intellectual Disability",0.021070308790092553,0,27
"Protein kinase C mu","Malignant neoplasm of salivary gland",0.021070308790092553,0,2
"Protein kinase C mu","Metastatic melanoma",0.021070308790092553,0,8
"Protein kinase C mu","Salivary Gland Neoplasms",0.021070308790092553,0,2
"Protein kinase C theta","Adenocarcinoma of large intestine",0.0867970929263514,0,18
"Protein kinase C theta","Brittle diabetes",0.0867970929263514,0,1
"Protein kinase C theta","Diabetes Mellitus, Insulin-Dependent",0.0867970929263514,0,1
"Protein kinase C theta","Diabetes Mellitus, Ketosis-Prone",0.0867970929263514,0,1
"Protein kinase C theta","Diabetes, Autoimmune",0.0867970929263514,0,1
"Protein kinase C theta","Granulomatous Slack Skin",0.0867970929263514,0,3
"Protein kinase C theta","Lymphoma, T-Cell, Cutaneous",0.0867970929263514,0,3
"Protein kinase C theta","Retinal Detachment",0.0867970929263514,0,1
"Protein kinase C theta","Retinal Pigment Epithelial Detachment",0.0867970929263514,0,1
"Protein kinase C theta","Rheumatoid Arthritis",0.0867970929263514,0,9
"Protein kinase N1","Adenocarcinoma of large intestine",0.013522735492148953,0,18
"Protein kinase N1","Infiltrating duct carcinoma of female breast",0.013522735492148953,0,1
"Protein kinase N1","Metastatic melanoma",0.013522735492148953,0,8
"Protein tyrosine kinase 2 beta","Alcoholic Intoxication, Chronic",0.018868933244859002,0,7
"Protein tyrosine kinase 2 beta","Complex Partial Status Epilepticus",0.018868933244859002,0,8
"Protein tyrosine kinase 2 beta","Grand Mal Status Epilepticus",0.018868933244859002,0,8
"Protein tyrosine kinase 2 beta","Malignant neoplasm of skin",0.018868933244859002,0,7
"Protein tyrosine kinase 2 beta","Non-Convulsive Status Epilepticus",0.018868933244859002,0,8
"Protein tyrosine kinase 2 beta","Petit mal status",0.018868933244859002,0,8
"Protein tyrosine kinase 2 beta","Simple Partial Status Epilepticus",0.018868933244859002,0,8
"Protein tyrosine kinase 2 beta","Skin Neoplasms",0.018868933244859002,0,7
"Protein tyrosine kinase 2 beta","Status Epilepticus",0.018868933244859002,0,8
"Protein tyrosine kinase 2 beta","Status Epilepticus, Subclinical",0.018868933244859002,0,8
"Protein tyrosine kinase 2 beta","melanoma",0.018868933244859002,0,16
"Proteinase-activated receptor 2","Gastroenteritis",0.0182399688033637,0,1
"Proteinase-activated receptor 2","Inflammation",0.0182399688033637,0,7
"Proteinase-activated receptor 2","Myocardial Ischemia",0.0182399688033637,0,8
"Proteinase-activated receptor 2","Pruritus",0.0182399688033637,0,3
"Proteinase-activated receptor 2","melanoma",0.0182399688033637,0,16
"Proto-oncogene tyrosine-protein kinase MER","Anaplastic carcinoma",0.055663353072334054,0,3
"Proto-oncogene tyrosine-protein kinase MER","Benign neoplasm of adrenal gland",0.055663353072334054,0,2
"Proto-oncogene tyrosine-protein kinase MER","Benign neoplasm of aortic body and other paraganglia",0.055663353072334054,0,2
"Proto-oncogene tyrosine-protein kinase MER","Carcinoma",0.055663353072334054,0,3
"Proto-oncogene tyrosine-protein kinase MER","Carcinoma, Spindle-Cell",0.055663353072334054,0,3
"Proto-oncogene tyrosine-protein kinase MER","Carcinomatosis",0.055663353072334054,0,3
"Proto-oncogene tyrosine-protein kinase MER","Conventional (Clear Cell) Renal Cell Carcinoma",0.055663353072334054,0,8
"Proto-oncogene tyrosine-protein kinase MER","IGA Glomerulonephritis",0.055663353072334054,0,2
"Proto-oncogene tyrosine-protein kinase MER","Malignant Adrenal Medulla Neoplasm",0.055663353072334054,0,2
"Proto-oncogene tyrosine-protein kinase MER","Malignant neoplasm of aortic body and other paraganglia",0.055663353072334054,0,2
"Proto-oncogene tyrosine-protein kinase MER","Pulmonary Embolism",0.055663353072334054,0,1
"Proto-oncogene tyrosine-protein kinase MER","Pulmonary Thromboembolisms",0.055663353072334054,0,1
"Proto-oncogene tyrosine-protein kinase MER","RETINITIS PIGMENTOSA 38 (disorder)",0.055663353072334054,0,1
"Proto-oncogene tyrosine-protein kinase MER","Retinitis Pigmentosa",0.055663353072334054,0,1
"Proto-oncogene tyrosine-protein kinase MER","Squamous cell carcinoma of the head and neck",0.055663353072334054,0,2
"Proto-oncogene tyrosine-protein kinase MER","Thromboembolism",0.055663353072334054,0,2
"Proto-oncogene tyrosine-protein kinase MER","Thrombosis",0.055663353072334054,0,4
"Proto-oncogene tyrosine-protein kinase MER","Thrombus",0.055663353072334054,0,4
"Proto-oncogene tyrosine-protein kinase MER","Undifferentiated carcinoma",0.055663353072334054,0,3
"Purinergic receptor P2Y14","Colorectal Cancer",0.016353075478877804,0,14
"Receptor-interacting serine/threonine-protein kinase 1","Adenocarcinoma of large intestine",0.024215130997569053,0,18
"Rho-associated protein kinase 1","Prenatal Injuries",0.11289911724840637,0,2
"Ribosomal protein S6 kinase alpha 3","Bone Diseases, Developmental",0.1402590704534519,0,3
"Ribosomal protein S6 kinase alpha 3","Coffin-Lowry syndrome",0.1402590704534519,0,1
"Ribosomal protein S6 kinase alpha 3","Developmental Psychomotor Disorders",0.1402590704534519,0,1
"Ribosomal protein S6 kinase alpha 3","Gastric Adenocarcinoma",0.1402590704534519,0,12
"Ribosomal protein S6 kinase alpha 3","Glioblastoma Multiforme",0.1402590704534519,0,7
"Ribosomal protein S6 kinase alpha 3","Hydrocephalus",0.1402590704534519,0,2
"Ribosomal protein S6 kinase alpha 3","Intellectual Disability",0.1402590704534519,0,27
"Ribosomal protein S6 kinase alpha 3","Liver carcinoma",0.1402590704534519,0,6
"Ribosomal protein S6 kinase alpha 3","Malignant neoplasm of breast",0.1402590704534519,0,23
"Ribosomal protein S6 kinase alpha 3","Mental Retardation, X-Linked 1",0.1402590704534519,0,2
"Ribosomal protein S6 kinase alpha 3","Mental Retardation, X-Linked 19",0.1402590704534519,0,1
"Ribosomal protein S6 kinase alpha 3","Neoplasm Invasiveness",0.1402590704534519,0,9
"Ribosomal protein S6 kinase alpha 3","Neoplasm Metastasis",0.1402590704534519,0,10
"Ribosomal protein S6 kinase alpha 3","Osteogenesis Imperfecta",0.1402590704534519,0,5
"Ribosomal protein S6 kinase alpha 3","Psychomotor Disorders",0.1402590704534519,0,1
"Ribosomal protein S6 kinase alpha 3","Psychomotor Impairment",0.1402590704534519,0,1
"Ribosomal protein S6 kinase alpha 5","Cocaine Abuse",0.0226427198938308,0,9
"Ribosomal protein S6 kinase alpha 5","Cocaine Dependence",0.0226427198938308,0,10
"Ribosomal protein S6 kinase alpha 5","Cocaine-Related Disorders",0.0226427198938308,0,9
"Serine-protein kinase ATM","Adenocarcinoma of large intestine",0.016353075478877804,0,18
"Serine-protein kinase ATM","Adenocarcinoma of lung (disorder)",0.016353075478877804,0,19
"Serine-protein kinase ATM","Adenocarcinoma of prostate",0.016353075478877804,0,3
"Serine-protein kinase ATM","Adenoid Cystic Carcinoma",0.016353075478877804,0,4
"Serine-protein kinase ATM","Ataxia Telangiectasia",0.016353075478877804,0,1
"Serine-protein kinase ATM","Ataxia-Telangiectasia Variant",0.016353075478877804,0,1
"Serine-protein kinase ATM","B-CELL MALIGNANCY, LOW-GRADE",0.016353075478877804,0,1
"Serine-protein kinase ATM","Benign Neoplasm",0.016353075478877804,0,3
"Serine-protein kinase ATM","Benign neoplasm of bladder",0.016353075478877804,0,1
"Serine-protein kinase ATM","Benign neoplasm of stomach",0.016353075478877804,0,3
"Serine-protein kinase ATM","Bladder Neoplasm",0.016353075478877804,0,2
"Serine-protein kinase ATM","Breast Cancer, Familial",0.016353075478877804,0,3
"Serine-protein kinase ATM","Breast Carcinoma",0.016353075478877804,0,20
"Serine-protein kinase ATM","Breast adenocarcinoma",0.016353075478877804,0,5
"Serine-protein kinase ATM","Carcinoma in situ of bladder",0.016353075478877804,0,1
"Serine-protein kinase ATM","Carcinoma in situ of stomach",0.016353075478877804,0,3
"Serine-protein kinase ATM","Carcinoma of bladder",0.016353075478877804,0,1
"Serine-protein kinase ATM","Cardiomyopathy, Dilated",0.016353075478877804,0,2
"Serine-protein kinase ATM","Cardiomyopathy, Familial Idiopathic",0.016353075478877804,0,2
"Serine-protein kinase ATM","Cataract",0.016353075478877804,0,2
"Serine-protein kinase ATM","Chronic Lymphocytic Leukemia",0.016353075478877804,0,5
"Serine-protein kinase ATM","Cirrhosis",0.016353075478877804,0,2
"Serine-protein kinase ATM","Conventional (Clear Cell) Renal Cell Carcinoma",0.016353075478877804,0,8
"Serine-protein kinase ATM","Fibrosis",0.016353075478877804,0,2
"Serine-protein kinase ATM","Gastric Adenocarcinoma",0.016353075478877804,0,12
"Serine-protein kinase ATM","Glioma",0.016353075478877804,0,5
"Serine-protein kinase ATM","Granulomatous Slack Skin",0.016353075478877804,0,3
"Serine-protein kinase ATM","Hereditary Diffuse Gastric Cancer",0.016353075478877804,0,6
"Serine-protein kinase ATM","Hereditary Nonpolyposis Colorectal Cancer",0.016353075478877804,0,2
"Serine-protein kinase ATM","Hereditary Nonpolyposis Colorectal Neoplasms",0.016353075478877804,0,2
"Serine-protein kinase ATM","Hereditary non-polyposis colorectal cancer syndrome",0.016353075478877804,0,2
"Serine-protein kinase ATM","Lens Opacities",0.016353075478877804,0,1
"Serine-protein kinase ATM","Liver carcinoma",0.016353075478877804,0,6
"Serine-protein kinase ATM","Lymphoma",0.016353075478877804,0,4
"Serine-protein kinase ATM","Lymphoma, T-Cell, Cutaneous",0.016353075478877804,0,3
"Serine-protein kinase ATM","Malignant Neoplasms",0.016353075478877804,0,12
"Serine-protein kinase ATM","Malignant lymphoma - lymphocytic, intermediate differentiation",0.016353075478877804,0,1
"Serine-protein kinase ATM","Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",0.016353075478877804,0,2
"Serine-protein kinase ATM","Malignant neoplasm of breast",0.016353075478877804,0,23
"Serine-protein kinase ATM","Malignant neoplasm of ovary",0.016353075478877804,0,7
"Serine-protein kinase ATM","Malignant neoplasm of pancreas",0.016353075478877804,0,5
"Serine-protein kinase ATM","Malignant neoplasm of prostate",0.016353075478877804,0,13
"Serine-protein kinase ATM","Malignant neoplasm of stomach",0.016353075478877804,0,7
"Serine-protein kinase ATM","Malignant neoplasm of urinary bladder",0.016353075478877804,0,2
"Serine-protein kinase ATM","Mammary Neoplasms",0.016353075478877804,0,19
"Serine-protein kinase ATM","Mammary Neoplasms, Human",0.016353075478877804,0,18
"Serine-protein kinase ATM","Medulloblastoma",0.016353075478877804,0,2
"Serine-protein kinase ATM","Myocardial Infarction",0.016353075478877804,0,2
"Serine-protein kinase ATM","Neoplasm of uncertain or unknown behavior of bladder",0.016353075478877804,0,1
"Serine-protein kinase ATM","Neoplasm of uncertain or unknown behavior of breast",0.016353075478877804,0,5
"Serine-protein kinase ATM","Neoplasm of uncertain or unknown behavior of ovary",0.016353075478877804,0,5
"Serine-protein kinase ATM","Neoplasm of uncertain or unknown behavior of stomach",0.016353075478877804,0,3
"Serine-protein kinase ATM","Neoplasms",0.016353075478877804,0,3
"Serine-protein kinase ATM","Ovarian Carcinoma",0.016353075478877804,0,5
"Serine-protein kinase ATM","Pancreatic Neoplasm",0.016353075478877804,0,5
"Serine-protein kinase ATM","Peripheral T-Cell Lymphoma",0.016353075478877804,0,2
"Serine-protein kinase ATM","Prenatal Exposure Delayed Effects",0.016353075478877804,0,1
"Serine-protein kinase ATM","Prostatic Neoplasms",0.016353075478877804,0,13
"Serine-protein kinase ATM","Pseudoaphakia",0.016353075478877804,0,1
"Serine-protein kinase ATM","Schizophrenia",0.016353075478877804,0,17
"Serine-protein kinase ATM","Small Lymphocytic Lymphoma",0.016353075478877804,0,1
"Serine-protein kinase ATM","Squamous cell carcinoma",0.016353075478877804,0,9
"Serine-protein kinase ATM","Stomach Carcinoma",0.016353075478877804,0,4
"Serine-protein kinase ATM","Stomach Neoplasms",0.016353075478877804,0,7
"Serine-protein kinase ATM","T-Cell Prolymphocytic Leukemia",0.016353075478877804,0,1
"Serine-protein kinase ATM","Ventricular Dysfunction, Left",0.016353075478877804,0,1
"Serine-protein kinase ATM","leukemia",0.016353075478877804,0,2
"Serine-protein kinase ATM","melanoma",0.016353075478877804,0,16
"Serine-protein kinase ATM","ovarian neoplasm",0.016353075478877804,0,7
"Serine/threonine-protein kinase 11","Adenocarcinoma",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Adenocarcinoma of lung (disorder)",0.006289644414953001,0,19
"Serine/threonine-protein kinase 11","Adenocarcinoma, Basal Cell",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Adenocarcinoma, Oxyphilic",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Adenocarcinoma, Tubular",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Benign neoplasm of testis",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Benign tumor of pancreas",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Breast Cancer, Familial",0.006289644414953001,0,3
"Serine/threonine-protein kinase 11","Carcinoma, Cribriform",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Carcinoma, Granular Cell",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Carcinoma, Pancreatic Ductal",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Cervix carcinoma",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Colonic hamartomatous polyps",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Colorectal Cancer",0.006289644414953001,0,14
"Serine/threonine-protein kinase 11","Cronkhite-Canada Syndrome",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Cutaneous Melanoma",0.006289644414953001,0,9
"Serine/threonine-protein kinase 11","EMBRYONAL CELL CARCINOMA",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Epithelial ovarian cancer",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Gastrointestinal Neoplasms",0.006289644414953001,0,3
"Serine/threonine-protein kinase 11","Hypertensive disease",0.006289644414953001,0,6
"Serine/threonine-protein kinase 11","Intestinal Polyposis",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Left Ventricular Hypertrophy",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Lung Neoplasms",0.006289644414953001,0,11
"Serine/threonine-protein kinase 11","Malignant Neoplasms",0.006289644414953001,0,12
"Serine/threonine-protein kinase 11","Malignant neoplasm of lung",0.006289644414953001,0,11
"Serine/threonine-protein kinase 11","Malignant neoplasm of ovary",0.006289644414953001,0,7
"Serine/threonine-protein kinase 11","Malignant neoplasm of pancreas",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Malignant neoplasm of testis",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Metastatic melanoma",0.006289644414953001,0,8
"Serine/threonine-protein kinase 11","Neoplasm of uncertain or unknown behavior of ovary",0.006289644414953001,0,5
"Serine/threonine-protein kinase 11","Neoplasm of uncertain or unknown behavior of testis",0.006289644414953001,0,1
"Serine/threonine-protein kinase 11","Non-Small Cell Lung Carcinoma",0.006289644414953001,0,12
